fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2024-10-12,108.6,28.7,36.5,27.9,6.4,,,,,,,,,,,,,,,,361.4,,,,,,,,,,13.0,22.0,17.5,,,,,,,,,,,,,
2024-10-13,105.4,25.5,36.3,28.8,6.4,,,,,,,,,,,,,,,,365.1,,,,,,,,,,13.0,22.0,17.5,,,,,,,,,,,,,
2024-10-14,118.6,28.5,37.8,36.2,6.9,,,,,,,,,,,,,,,,364.7,,,,,,,,,,16.0,21.0,18.5,,,,,,,,,,,,,
2024-10-15,113.4,24.4,38.5,35.4,5.9,,,,,,,,,,,,,,,,366.1,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,,
2024-10-16,115.8,24.0,38.7,36.7,6.9,,,,,,,,,,,,,,,,367.6,,,,,,,,,,16.0,24.0,20.0,,,,,,,,,,,,,
2024-10-17,116.4,25.4,38.5,35.5,7.6,,,,,,,,,,,,,,,,363.0,,,,,,,,,,16.0,25.0,20.5,,,,,,,,,,,,,
2024-10-18,116.5,21.9,38.0,40.3,6.800000000000001,,,,,,,,,,,,,,,,357.8,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,,
2024-10-19,103.8,17.8,37.6,33.1,6.6,,,,,,,,,,,,,,,,353.4,,,,,,,,,,17.0,29.0,23.0,,,,,,,,,,,,,
2024-10-20,99.6,16.0,37.0,32.1,6.6,,,,,,,,,,,,,,,,354.3,,,,,,,,,,18.0,29.0,23.5,,,,,,,,,,,,,
2024-10-21,113.1,19.6,39.0,38.6,6.6,,,,,,,,,,,,,,,,361.0,,,,,,,,,,21.0,33.0,27.0,,,,,,,,,,,,,
2024-10-22,120.2,20.5,39.3,45.4,5.6,,,,,,,,,,,,,,,,350.8,,,,,,,,,,20.0,27.0,23.5,,,,,,,,,,,,,
2024-10-23,119.0,21.0,38.9,43.6,6.300000000000001,,,,,,,,,,,,,,,,341.2,,,,,,,,,,19.0,25.0,22.0,,,,,,,,,,,,,
2024-10-24,115.4,24.0,36.7,39.4,6.0,,,,,,,,,,,,,,,,340.0,,,,,,,,,,17.0,20.0,18.5,,,,,,,,,,,,,
2024-10-25,113.9,25.9,38.3,34.9,5.1,,,,,,,,,,,,,,,,341.5,,,,,,,,,,13.0,20.0,16.5,,,,,,,,,,,,,
2024-10-26,104.1,20.1,38.4,32.1,5.300000000000001,,,,,,,,,,,,,,,,342.0,,,,,,,,,,8.0,24.0,16.0,,,,,,,,,,,,,
2024-10-27,95.6,17.3,38.1,27.2,5.6,,,,,,,106.2,,,,,,,,,344.8,,,,,,,,,,11.0,25.0,18.0,,,,,,,,,,,,,
2024-10-28,116.4,18.6,39.8,43.1,6.0,,,,,,,107.9,,,,,,,,,355.1,,,,,,,,,,17.0,27.0,22.0,,,,,,,,,,,,,
2024-10-29,115.7,17.2,39.2,44.2,6.1,,,,,,,110.5,,,,,,,,,350.9,,,,,,,,,,20.0,32.0,26.0,,,,,,,,,,,,,
2024-10-30,117.1,17.4,38.5,44.9,7.3,,,,,,,114.3,,,,,,,,,343.9,,,,,,,,,,21.0,31.0,26.0,,,,,,,,,,,,,
2024-10-31,116.6,17.5,37.6,45.4,7.1,,,,,,,110.9,,,,,,,,,340.9,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,,
2024-11-01,118.6,16.5,38.3,47.0,7.0,,,,,,,105.8,,,,,,,,,346.8,,,,,,,,,,22.0,31.0,26.5,,,,,,,,,,,,,
2024-11-02,104.9,18.6,37.1,33.6,7.0,,,,,,,105.6,,,,,,,,,344.5,,,,,,,,,,21.0,24.0,22.5,,,,,,,,,,,,,
2024-11-03,98.2,17.3,37.1,29.1,7.0,,,,,,,105.6,,,,,,,,,351.8,,,,,,,,,,14.0,24.0,19.0,,,,,,,,,,,,,
2024-11-04,111.2,22.4,38.5,34.9,7.0,,,,,,,105.8,,,,,,,,,362.5,,,,,,,,,,20.0,24.0,22.0,,,,,,,,,,,,,
2024-11-05,104.6,19.6,38.2,34.0,3.5999999999999996,,,,,,,107.2,,,,,,,,,358.6,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,,
2024-11-06,108.3,22.7,36.4,36.1,4.1,,,,,,,104.7,,,,,,,,,359.4,,,,,,,,,,15.0,26.0,20.5,,,,,,,,,,,,,
2024-11-07,110.4,22.2,37.3,36.9,4.3,,,,,,,101.1,,,,,,,,,352.0,,,,,,,,,,18.0,23.0,20.5,,,,,,,,,,,,,
2024-11-08,115.1,21.0,37.8,40.9,5.4,76.7,29.0,,,,,105.7,,,,,,,,,347.7,,,,,,,,,,13.0,25.0,19.0,,,,,,,,,,,,,
2024-11-09,104.6,17.3,36.2,36.3,5.1,82.2,28.6,,,,,110.8,,,,,,,,,339.0,,,,,,,,,,17.0,28.0,22.5,,,,,,,,,,,,,
2024-11-10,104.8,17.0,35.9,38.0,5.1,,,,,,,109.8,,,,,,,,,340.3,,,,,,,,,,19.0,30.0,24.5,,,,,,,,,,,,,
2024-11-11,113.1,23.3,37.2,37.7,5.3,,,,,,,106.7,,,,,,,,,344.4,,,,,,,,,,14.0,24.0,19.0,,,,,,,,,,,,,
2024-11-12,110.4,21.2,37.1,36.0,5.0,,,,,,,,,,,,,,,,341.7,,,,,,,,,,11.0,27.0,19.0,,,,,,,,,,,,,
2024-11-13,110.4,21.4,36.7,37.7,5.0,,,,,,,,,,,,,,,,340.9,,,,,,,,,,14.0,28.0,21.0,,,,,,,,,,,,,
2024-11-14,106.2,18.6,35.6,37.1,4.800000000000001,,,,,,,111.5,,,,,,,,,334.5,,,,,,,,,,18.0,30.0,24.0,,,,,,,,,,,,,
2024-11-15,108.8,19.7,35.1,39.2,4.6,,,,,,,107.4,,,,,,,,,342.2,,,,,,,,,,20.0,32.0,26.0,,,,,,,,,,,,,
2024-11-16,103.7,16.8,34.9,37.5,4.800000000000001,,,,,,,107.4,,,,,,,,,341.5,,,,,,,,,,23.0,34.0,28.5,,,,,,,,,,,,,
2024-11-17,101.2,17.9,35.0,34.6,4.800000000000001,,,,,,,102.8,,,,,,,,,345.3,,,,,,,,,,15.0,21.0,18.0,,,,,,,,,,,,,
2024-11-18,103.7,20.9,35.8,32.8,4.800000000000001,,,,,,,100.9,,,,,,,,,350.1,,,,,,,,,,12.0,23.0,17.5,,,,,,,,,,,,,
2024-11-19,113.2,22.2,36.3,40.2,4.800000000000001,,,,,,,103.4,,,,,,,,,346.6,,,,,,,,,,16.0,23.0,19.5,,,,,,,,,,,,,
2024-11-20,109.9,19.2,37.2,38.3,5.7,,,,,,,107.1,,,,,,,,,337.4,,,,,,,,,,18.0,25.0,21.5,,,,,,,,,,,,,
2024-11-21,111.7,18.8,36.2,41.8,5.1,,,,,,,108.5,,,,,,,,,332.5,,,,,,,,,,18.0,25.0,21.5,,,,,,,,,,,,,
2024-11-22,109.8,16.7,36.8,41.7,4.6,,,,,,,107.9,,,,,,,,,327.6,,,,,,,,,,18.0,27.0,22.5,,,,,,,,,,,,,
2024-11-23,104.3,15.4,35.0,40.1,4.1,,,,,,,109.1,,,,,,,,,325.3,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,,
2024-11-24,105.1,14.2,34.7,43.4,4.0,,,,,,,107.8,,,,,,,,,330.3,,,,,,,,,,21.0,32.0,26.5,,,,,,,,,,,,,
2024-11-25,112.5,18.2,34.9,45.3,4.5,,,,,,,112.2,,,,,,,,,333.8,,,,,,,,,,22.0,27.0,24.5,,,,,,,,,,,,,
2024-11-26,117.5,19.3,36.6,47.6,4.300000000000001,,,,,,,108.7,,,,,,,,,338.1,,,,,,,,,,21.0,27.0,24.0,,,,,,,,,,,,,
2024-11-27,115.9,19.1,35.9,44.6,6.7,,,,,,,113.3,,,,,,,,,338.8,,,,,,,,,,21.0,25.0,23.0,,,,,,,,,,,,,
2024-11-28,116.2,21.9,36.6,41.2,6.6,,,,,,,113.7,,,,,,,,,334.9,,,,,,,,,,17.0,26.0,21.5,,,,,,,,,,,,,
2024-11-29,113.6,20.1,36.0,41.5,5.699999999999999,,,,,,,113.6,,,,,,,,,334.4,,,,,,,,,,16.0,27.0,21.5,,,,,,,,,,,,,
2024-11-30,100.5,15.9,35.2,34.9,4.8,,,,,,,113.3,,,,,,,,,336.5,,,,,,,,,,17.0,26.0,21.5,,,,,,,,,,,,,
2024-12-01,93.4,16.8,34.9,28.1,4.8,,,,,,,107.8,,,,,,,,,345.3,,,,,,,,,,18.0,21.0,19.5,,,,,,,,,,,,,
2024-12-02,108.5,22.1,36.2,35.3,5.3,,,,,,,107.6,,,,,,,,,353.1,,,,,,,,,,13.0,23.0,18.0,,,,,,,,,,,,,
2024-12-03,104.1,19.8,36.6,33.0,5.4,,,,,,,109.3,,,,,,,,,350.5,,,,,,,,,,10.0,24.0,17.0,,,,,,,,,,,,,
2024-12-04,104.5,20.1,36.5,32.1,5.4,,,,,,,102.6,,,,,,,,,351.9,,,,,,,,,,16.0,27.0,21.5,,,,,,,,,,,,,
